data,sku,tipo,qtd,saldo
2025-06-02,SKU-0140,saida,-44,1336
2025-06-02,SKU-0144,entrada,180,1060
2025-06-02,SKU-0144,saida,-45,1015
2025-06-02,SKU-0145,saida,-10,305
2025-06-02,SKU-0146,entrada,78,388
2025-06-02,SKU-0146,saida,-15,373
2025-06-02,SKU-0147,saida,-6,338
2025-06-02,SKU-0148,saida,-16,193
2025-06-02,SKU-0149,entrada,3006,16682
2025-06-02,SKU-0149,saida,-684,15998
2025-06-02,SKU-0150,entrada,156,693
2025-06-02,SKU-0150,saida,-28,665
2025-06-02,SKU-0156,saida,-39,500
2025-06-02,SKU-0158,entrada,102,856
2025-06-02,SKU-0158,saida,-23,833
2025-06-02,SKU-0160,saida,-31,190
2025-06-02,SKU-0161,saida,-4,333
2025-06-02,SKU-0162,saida,-9,349
2025-06-02,SKU-0163,saida,-6,108
2025-06-02,SKU-0164,entrada,66,327
2025-06-02,SKU-0165,entrada,270,2003
2025-06-02,SKU-0165,saida,-30,1973
2025-06-02,SKU-0168,saida,-2,144
2025-06-02,SKU-0169,saida,-8,422
2025-06-02,SKU-0170,saida,-1,472
2025-06-02,SKU-0171,saida,-14,146
2025-06-02,SKU-0172,saida,-14,360
2025-06-02,SKU-0173,saida,-19,222
2025-06-02,SKU-0174,saida,-11,298
2025-06-02,SKU-0175,entrada,270,2080
2025-06-02,SKU-0175,saida,-89,1991
2025-06-02,SKU-0180,entrada,90,519
2025-06-02,SKU-0180,saida,-20,499
2025-06-02,SKU-0181,saida,-6,208
2025-06-02,SKU-0182,saida,-7,108
2025-06-02,SKU-0184,saida,-8,459
2025-06-02,SKU-0187,saida,-39,444
2025-06-02,SKU-0188,saida,-2,511
2025-06-02,SKU-0192,saida,-1,223
2025-06-02,SKU-0193,saida,-18,237
2025-06-02,SKU-0195,entrada,600,2865
2025-06-02,SKU-0195,saida,-130,2735
2025-06-02,SKU-0196,saida,-10,858
2025-06-02,SKU-0198,saida,-7,43
2025-06-02,SKU-0200,saida,-33,619
2025-06-02,SKU-0202,saida,-19,614
2025-06-02,SKU-0203,saida,-6,354
2025-06-02,SKU-0204,entrada,84,520
2025-06-02,SKU-0204,saida,-10,510
2025-06-02,SKU-0205,entrada,72,389
2025-06-02,SKU-0205,saida,-22,367
2025-06-02,SKU-0206,saida,-24,1029
2025-06-02,SKU-0207,saida,-13,604
2025-06-02,SKU-0208,entrada,90,969
2025-06-02,SKU-0208,saida,-67,902
2025-06-02,SKU-0209,saida,-6,413
2025-06-02,SKU-0210,saida,-19,331
2025-06-02,SKU-0214,entrada,540,3972
2025-06-02,SKU-0214,saida,-160,3812
2025-06-02,SKU-0215,entrada,54,358
2025-06-02,SKU-0215,saida,-12,346
2025-06-02,SKU-0217,saida,-42,324
2025-06-02,SKU-0218,saida,-6,738
2025-06-02,SKU-0220,saida,-13,196
2025-06-02,SKU-0225,saida,-15,112
2025-06-02,SKU-0228,entrada,84,317
2025-06-02,SKU-0228,saida,-11,306
2025-06-02,SKU-0229,saida,-12,291
2025-06-02,SKU-0230,saida,-5,207
2025-06-02,SKU-0233,saida,-6,527
2025-06-02,SKU-0235,saida,-5,554
2025-06-02,SKU-0236,entrada,66,390
2025-06-02,SKU-0236,saida,-7,383
2025-06-02,SKU-0237,entrada,162,891
2025-06-02,SKU-0237,saida,-51,840
2025-06-02,SKU-0238,saida,-21,599
2025-06-02,SKU-0239,saida,-4,419
2025-06-02,SKU-0240,entrada,72,364
2025-06-02,SKU-0240,saida,-23,341
2025-06-02,SKU-0241,saida,-7,149
2025-06-02,SKU-0242,saida,-13,186
2025-06-02,SKU-0244,saida,-5,93
2025-06-02,SKU-0245,saida,-18,213
2025-06-02,SKU-0246,entrada,108,471
2025-06-02,SKU-0246,saida,-43,428
2025-06-02,SKU-0247,entrada,66,486
2025-06-02,SKU-0247,saida,-11,475
2025-06-02,SKU-0248,saida,-9,144
2025-06-02,SKU-0250,entrada,72,331
2025-06-02,SKU-0250,saida,-48,283
2025-06-03,SKU-0002,saida,-39,362
2025-06-03,SKU-0003,ajuste,-7,115
2025-06-03,SKU-0003,saida,-18,97
2025-06-03,SKU-0004,saida,-1,163
2025-06-03,SKU-0010,saida,-3,813
2025-06-03,SKU-0012,saida,-4,335
2025-06-03,SKU-0013,saida,-32,759
2025-06-03,SKU-0016,saida,-8,111
2025-06-03,SKU-0017,saida,-12,327
2025-06-03,SKU-0018,saida,-6,384
2025-06-03,SKU-0019,saida,-29,427
2025-06-03,SKU-0025,saida,-33,481
2025-06-03,SKU-0026,saida,-8,484
2025-06-03,SKU-0027,saida,-45,1110
2025-06-03,SKU-0028,saida,-4,248
2025-06-03,SKU-0032,saida,-12,265
2025-06-03,SKU-0035,saida,-3,611
2025-06-03,SKU-0036,saida,-29,494
2025-06-03,SKU-0037,saida,-8,406
2025-06-03,SKU-0038,saida,-25,337
2025-06-03,SKU-0039,saida,-15,507
2025-06-03,SKU-0040,saida,-3,285
2025-06-03,SKU-0045,saida,-29,347
2025-06-03,SKU-0049,saida,-10,55
2025-06-03,SKU-0050,saida,-10,82
2025-06-03,SKU-0051,saida,-40,1131
2025-06-03,SKU-0053,saida,-8,187
2025-06-03,SKU-0055,saida,-4,172
2025-06-03,SKU-0056,saida,-5,926
2025-06-03,SKU-0057,saida,-25,392
2025-06-03,SKU-0059,saida,-7,566
2025-06-03,SKU-0065,saida,-19,240
2025-06-03,SKU-0066,saida,-67,1309
2025-06-03,SKU-0070,saida,-20,150
2025-06-03,SKU-0071,saida,-18,919
2025-06-03,SKU-0072,saida,-7,346
2025-06-03,SKU-0078,saida,-4,283
2025-06-03,SKU-0079,saida,-17,767
2025-06-03,SKU-0081,saida,-11,635
2025-06-03,SKU-0082,saida,-10,30
2025-06-03,SKU-0083,saida,-3,200
2025-06-03,SKU-0084,saida,-5,243
2025-06-03,SKU-0090,saida,-2,593
2025-06-03,SKU-0092,saida,-10,424
2025-06-03,SKU-0094,saida,-4,379
2025-06-03,SKU-0095,saida,-25,915
2025-06-03,SKU-0097,saida,-20,443
2025-06-03,SKU-0099,saida,-15,1784
2025-06-03,SKU-0102,saida,-9,126
2025-06-03,SKU-0103,saida,-5,126
2025-06-03,SKU-0105,saida,-1,45
2025-06-03,SKU-0107,saida,-13,422
2025-06-03,SKU-0113,saida,-110,4930
2025-06-03,SKU-0114,saida,-13,565
2025-06-03,SKU-0118,saida,-27,707
2025-06-03,SKU-0122,saida,-17,335
2025-06-03,SKU-0125,saida,-28,426
2025-06-03,SKU-0133,saida,-4,157
2025-06-03,SKU-0134,saida,-45,382
2025-06-03,SKU-0136,saida,-7,237
2025-06-03,SKU-0137,saida,-16,360
2025-06-03,SKU-0140,saida,-28,1308
2025-06-03,SKU-0141,saida,-15,418
2025-06-03,SKU-0143,saida,-31,107
2025-06-03,SKU-0144,saida,-28,987
2025-06-03,SKU-0147,saida,-2,336
2025-06-03,SKU-0149,saida,-458,15540
2025-06-03,SKU-0150,saida,-6,659
2025-06-03,SKU-0156,saida,-28,472
2025-06-03,SKU-0162,saida,-8,341
2025-06-03,SKU-0165,saida,-34,1939
2025-06-03,SKU-0168,saida,-5,139
2025-06-03,SKU-0169,saida,-11,411
2025-06-03,SKU-0175,saida,-53,1938
2025-06-03,SKU-0178,saida,-12,175
2025-06-03,SKU-0183,saida,-4,107
2025-06-03,SKU-0184,saida,-3,456
2025-06-03,SKU-0192,saida,-10,213
2025-06-03,SKU-0193,saida,-9,228
2025-06-03,SKU-0195,saida,-91,2644
2025-06-03,SKU-0196,saida,-9,849
2025-06-03,SKU-0200,saida,-12,607
2025-06-03,SKU-0202,saida,-10,604
2025-06-03,SKU-0203,saida,-1,353
2025-06-03,SKU-0204,saida,-11,499
2025-06-03,SKU-0205,saida,-10,357
2025-06-03,SKU-0206,saida,-3,1026
2025-06-03,SKU-0207,saida,-26,578
2025-06-03,SKU-0208,saida,-6,896
2025-06-03,SKU-0209,saida,-3,410
2025-06-03,SKU-0211,saida,-13,350
2025-06-03,SKU-0214,saida,-95,3717
2025-06-03,SKU-0217,saida,-10,314
2025-06-03,SKU-0224,saida,-15,422
2025-06-03,SKU-0228,saida,-10,296
2025-06-03,SKU-0230,saida,-4,203
2025-06-03,SKU-0236,saida,-16,367
2025-06-03,SKU-0237,saida,-25,815
2025-06-03,SKU-0238,saida,-33,566
2025-06-03,SKU-0246,saida,-3,425
2025-06-03,SKU-0247,saida,-19,456
2025-06-03,SKU-0250,saida,-3,280
2025-06-04,SKU-0004,saida,-4,159
2025-06-04,SKU-0018,saida,-14,370
2025-06-04,SKU-0019,saida,-5,422
2025-06-04,SKU-0020,saida,-31,538
2025-06-04,SKU-0021,saida,-3,180
2025-06-04,SKU-0024,saida,-10,837
2025-06-04,SKU-0025,saida,-13,468
2025-06-04,SKU-0027,saida,-19,1091
2025-06-04,SKU-0033,saida,-23,347
2025-06-04,SKU-0036,saida,-15,479
2025-06-04,SKU-0039,saida,-9,498
2025-06-04,SKU-0045,saida,-19,328
2025-06-04,SKU-0046,saida,-9,153
2025-06-04,SKU-0047,saida,-6,232
2025-06-04,SKU-0048,saida,-28,389
2025-06-04,SKU-0051,saida,-36,1095
2025-06-04,SKU-0052,saida,-9,444
2025-06-04,SKU-0056,saida,-24,902
2025-06-04,SKU-0057,saida,-4,388
2025-06-04,SKU-0059,saida,-3,563
2025-06-04,SKU-0066,saida,-37,1272
2025-06-04,SKU-0069,saida,-7,714
2025-06-04,SKU-0070,saida,-4,146
2025-06-04,SKU-0071,saida,-24,895
2025-06-04,SKU-0074,saida,-24,526
2025-06-04,SKU-0081,saida,-16,619
2025-06-04,SKU-0089,saida,-11,66
2025-06-04,SKU-0091,saida,-33,450
2025-06-04,SKU-0095,saida,-10,905
2025-06-04,SKU-0097,saida,-11,432
2025-06-04,SKU-0099,saida,-10,1774
2025-06-04,SKU-0102,saida,-13,113
2025-06-04,SKU-0107,saida,-17,405
2025-06-04,SKU-0110,saida,-3,479
2025-06-04,SKU-0113,saida,-113,4817
2025-06-04,SKU-0114,saida,-9,556
2025-06-04,SKU-0116,saida,-4,403
2025-06-04,SKU-0117,saida,-7,82
2025-06-04,SKU-0119,saida,-12,735
2025-06-04,SKU-0123,saida,-20,537
2025-06-04,SKU-0125,saida,-19,407
2025-06-04,SKU-0134,saida,-12,370
2025-06-04,SKU-0135,saida,-13,423
2025-06-04,SKU-0140,saida,-28,1280
2025-06-04,SKU-0141,saida,-8,410
2025-06-04,SKU-0144,saida,-17,970
2025-06-04,SKU-0146,saida,-30,343
2025-06-04,SKU-0149,saida,-246,15294
2025-06-04,SKU-0150,saida,-11,648
2025-06-04,SKU-0152,saida,-1,87
2025-06-04,SKU-0156,saida,-20,452
2025-06-04,SKU-0165,saida,-28,1911
2025-06-04,SKU-0170,saida,-8,464
2025-06-04,SKU-0171,saida,-20,126
2025-06-04,SKU-0173,saida,-7,215
2025-06-04,SKU-0175,saida,-72,1866
2025-06-04,SKU-0180,saida,-9,490
2025-06-04,SKU-0181,saida,-9,199
2025-06-04,SKU-0183,saida,-4,103
2025-06-04,SKU-0184,saida,-13,443
2025-06-04,SKU-0193,saida,-1,227
2025-06-04,SKU-0195,saida,-27,2617
2025-06-04,SKU-0196,saida,-4,845
2025-06-04,SKU-0202,saida,-10,594
2025-06-04,SKU-0205,saida,-10,347
2025-06-04,SKU-0206,saida,-20,1006
2025-06-04,SKU-0214,saida,-24,3693
2025-06-04,SKU-0215,saida,-16,330
2025-06-04,SKU-0217,saida,-6,308
2025-06-04,SKU-0224,saida,-4,418
2025-06-04,SKU-0227,saida,-3,126
2025-06-04,SKU-0233,saida,-6,521
2025-06-04,SKU-0237,saida,-5,810
2025-06-04,SKU-0238,saida,-7,559
2025-06-04,SKU-0240,saida,-7,334
2025-06-04,SKU-0242,saida,-4,182
2025-06-04,SKU-0246,saida,-8,417
2025-06-04,SKU-0247,saida,-5,451
2025-06-05,SKU-0002,saida,-12,350
2025-06-05,SKU-0004,saida,-2,157
2025-06-05,SKU-0010,saida,-4,809
2025-06-05,SKU-0017,saida,-26,301
2025-06-05,SKU-0018,saida,-8,362
2025-06-05,SKU-0020,saida,-14,524
2025-06-05,SKU-0021,saida,-9,171
2025-06-05,SKU-0023,saida,-14,236
2025-06-05,SKU-0024,saida,-26,811
2025-06-05,SKU-0025,saida,-41,427
2025-06-05,SKU-0027,saida,-48,1043
2025-06-05,SKU-0030,saida,-21,317
2025-06-05,SKU-0032,saida,-10,255
2025-06-05,SKU-0035,saida,-7,604
2025-06-05,SKU-0036,saida,-5,474
2025-06-05,SKU-0037,saida,-7,399
2025-06-05,SKU-0040,saida,-28,257
2025-06-05,SKU-0048,saida,-27,362
2025-06-05,SKU-0050,saida,-2,80
2025-06-05,SKU-0051,saida,-15,1080
2025-06-05,SKU-0056,saida,-9,893
2025-06-05,SKU-0057,saida,-12,376
2025-06-05,SKU-0059,saida,-14,549
2025-06-05,SKU-0065,saida,-14,226
2025-06-05,SKU-0066,saida,-64,1208
2025-06-05,SKU-0068,saida,-5,77
2025-06-05,SKU-0071,saida,-55,840
2025-06-05,SKU-0074,saida,-15,511
2025-06-05,SKU-0078,saida,-2,281
2025-06-05,SKU-0079,saida,-18,749
2025-06-05,SKU-0080,saida,-17,236
2025-06-05,SKU-0081,saida,-16,603
2025-06-05,SKU-0084,saida,-8,235
2025-06-05,SKU-0091,saida,-15,435
2025-06-05,SKU-0092,saida,-13,411
2025-06-05,SKU-0094,saida,-9,370
2025-06-05,SKU-0095,saida,-29,876
2025-06-05,SKU-0097,saida,-6,426
2025-06-05,SKU-0102,saida,-7,106
2025-06-05,SKU-0107,saida,-18,387
2025-06-05,SKU-0110,saida,-27,452
2025-06-05,SKU-0113,saida,-96,4721
2025-06-05,SKU-0118,saida,-7,700
2025-06-05,SKU-0119,saida,-6,729
2025-06-05,SKU-0124,saida,-44,721
2025-06-05,SKU-0128,saida,-23,497
2025-06-05,SKU-0137,saida,-3,357
2025-06-05,SKU-0140,saida,-46,1234
2025-06-05,SKU-0141,saida,-4,406
2025-06-05,SKU-0143,saida,-4,103
2025-06-05,SKU-0144,saida,-32,938
2025-06-05,SKU-0148,saida,-10,183
2025-06-05,SKU-0149,saida,-448,14846
2025-06-05,SKU-0150,saida,-4,644
2025-06-05,SKU-0154,saida,-10,213
2025-06-05,SKU-0156,saida,-21,431
2025-06-05,SKU-0161,saida,-1,332
2025-06-05,SKU-0162,saida,-8,333
2025-06-05,SKU-0164,saida,-22,305
2025-06-05,SKU-0165,saida,-81,1830
2025-06-05,SKU-0170,saida,-14,450
2025-06-05,SKU-0173,saida,-5,210
2025-06-05,SKU-0175,saida,-43,1823
2025-06-05,SKU-0177,saida,-10,76
2025-06-05,SKU-0180,saida,-5,485
2025-06-05,SKU-0183,saida,-17,86
2025-06-05,SKU-0187,saida,-32,412
2025-06-05,SKU-0188,saida,-23,488
2025-06-05,SKU-0194,saida,-4,63
2025-06-05,SKU-0195,saida,-55,2562
2025-06-05,SKU-0196,saida,-4,841
2025-06-05,SKU-0201,saida,-10,75
2025-06-05,SKU-0202,saida,-12,582
2025-06-05,SKU-0205,saida,-11,336
2025-06-05,SKU-0206,saida,-35,971
2025-06-05,SKU-0208,saida,-10,886
2025-06-05,SKU-0209,saida,-21,389
2025-06-05,SKU-0211,saida,-2,348
2025-06-05,SKU-0213,saida,-4,125
2025-06-05,SKU-0214,saida,-74,3619
2025-06-05,SKU-0217,saida,-13,295
2025-06-05,SKU-0218,saida,-4,734
2025-06-05,SKU-0224,saida,-25,393
2025-06-05,SKU-0228,saida,-8,288
2025-06-05,SKU-0229,saida,-5,286
2025-06-05,SKU-0230,saida,-50,153
2025-06-05,SKU-0231,saida,-11,251
2025-06-05,SKU-0233,saida,-8,513
2025-06-05,SKU-0235,saida,-12,542
2025-06-05,SKU-0236,saida,-23,344
2025-06-05,SKU-0237,saida,-14,796
2025-06-05,SKU-0238,saida,-19,540
2025-06-05,SKU-0239,saida,-12,407
2025-06-05,SKU-0240,saida,-13,321
2025-06-05,SKU-0244,saida,-15,78
2025-06-05,SKU-0246,saida,-2,415
2025-06-05,SKU-0247,saida,-3,448
2025-06-06,SKU-0001,saida,-6,521
2025-06-06,SKU-0006,saida,-9,224
2025-06-06,SKU-0009,saida,-10,124
2025-06-06,SKU-0010,saida,-2,807
2025-06-06,SKU-0013,saida,-5,754
2025-06-06,SKU-0017,saida,-6,295
2025-06-06,SKU-0018,saida,-7,355
2025-06-06,SKU-0024,saida,-61,750
2025-06-06,SKU-0026,saida,-7,477
2025-06-06,SKU-0027,saida,-12,1031
2025-06-06,SKU-0029,saida,-2,280
2025-06-06,SKU-0030,saida,-7,310
2025-06-06,SKU-0036,saida,-6,468
2025-06-06,SKU-0039,saida,-4,494
2025-06-06,SKU-0041,saida,-15,347
2025-06-06,SKU-0045,saida,-2,326
2025-06-06,SKU-0048,saida,-7,355
2025-06-06,SKU-0050,saida,-2,78
2025-06-06,SKU-0051,saida,-13,1067
2025-06-06,SKU-0056,saida,-6,887
2025-06-06,SKU-0064,saida,-10,167
2025-06-06,SKU-0066,saida,-70,1138
2025-06-06,SKU-0068,saida,-22,55
2025-06-06,SKU-0071,saida,-13,827
2025-06-06,SKU-0074,saida,-26,485
2025-06-06,SKU-0079,saida,-10,739
2025-06-06,SKU-0083,saida,-16,184
2025-06-06,SKU-0084,saida,-9,226
2025-06-06,SKU-0090,saida,-1,592
2025-06-06,SKU-0094,saida,-5,365
2025-06-06,SKU-0095,saida,-9,867
2025-06-06,SKU-0097,saida,-15,411
2025-06-06,SKU-0099,saida,-18,1756
2025-06-06,SKU-0100,saida,-1,55
2025-06-06,SKU-0113,saida,-119,4602
2025-06-06,SKU-0116,saida,-8,395
2025-06-06,SKU-0120,saida,-10,254
2025-06-06,SKU-0123,saida,-12,525
2025-06-06,SKU-0124,saida,-5,716
2025-06-06,SKU-0125,saida,-9,398
2025-06-06,SKU-0131,saida,-1,84
2025-06-06,SKU-0134,saida,-5,365
2025-06-06,SKU-0135,saida,-6,417
2025-06-06,SKU-0140,saida,-30,1204
2025-06-06,SKU-0141,saida,-5,401
2025-06-06,SKU-0142,saida,-20,118
2025-06-06,SKU-0144,saida,-16,922
2025-06-06,SKU-0146,saida,-4,339
2025-06-06,SKU-0147,saida,-6,330
2025-06-06,SKU-0149,saida,-301,14545
2025-06-06,SKU-0153,saida,-14,298
2025-06-06,SKU-0156,saida,-19,412
2025-06-06,SKU-0158,saida,-5,828
2025-06-06,SKU-0159,saida,-9,187
2025-06-06,SKU-0160,saida,-6,184
2025-06-06,SKU-0164,saida,-3,302
2025-06-06,SKU-0165,saida,-11,1819
2025-06-06,SKU-0173,saida,-7,203
2025-06-06,SKU-0175,saida,-31,1792
2025-06-06,SKU-0178,saida,-15,160
2025-06-06,SKU-0184,saida,-15,428
2025-06-06,SKU-0187,saida,-43,369
2025-06-06,SKU-0191,saida,-5,135
2025-06-06,SKU-0193,saida,-20,207
2025-06-06,SKU-0194,saida,-3,60
2025-06-06,SKU-0195,saida,-25,2537
2025-06-06,SKU-0199,saida,-2,241
2025-06-06,SKU-0202,saida,-7,575
2025-06-06,SKU-0204,saida,-23,476
2025-06-06,SKU-0205,saida,-14,322
2025-06-06,SKU-0208,saida,-5,881
2025-06-06,SKU-0212,saida,-23,752
2025-06-06,SKU-0214,saida,-47,3572
2025-06-06,SKU-0215,saida,-30,300
2025-06-06,SKU-0218,saida,-5,729
2025-06-06,SKU-0224,saida,-22,371
2025-06-06,SKU-0235,saida,-19,523
2025-06-06,SKU-0237,saida,-46,750
2025-06-06,SKU-0240,saida,-6,315
2025-06-06,SKU-0245,saida,-9,204
2025-06-06,SKU-0246,saida,-31,384
2025-06-06,SKU-0250,saida,-12,268
2025-06-07,SKU-0002,saida,-8,342
2025-06-07,SKU-0004,saida,-6,151
2025-06-07,SKU-0013,saida,-10,744
2025-06-07,SKU-0017,saida,-5,290
2025-06-07,SKU-0019,saida,-6,416
2025-06-07,SKU-0024,saida,-25,725
2025-06-07,SKU-0025,saida,-9,418
2025-06-07,SKU-0027,saida,-46,985
2025-06-07,SKU-0032,saida,-3,252
2025-06-07,SKU-0035,saida,-23,581
2025-06-07,SKU-0037,saida,-13,386
2025-06-07,SKU-0038,saida,-2,335
2025-06-07,SKU-0039,saida,-38,456
2025-06-07,SKU-0041,saida,-14,333
2025-06-07,SKU-0043,saida,-9,340
2025-06-07,SKU-0046,saida,-24,129
2025-06-07,SKU-0051,saida,-53,1014
2025-06-07,SKU-0056,saida,-26,861
2025-06-07,SKU-0057,saida,-23,353
2025-06-07,SKU-0059,saida,-15,534
2025-06-07,SKU-0062,saida,-5,68
2025-06-07,SKU-0064,saida,-6,161
2025-06-07,SKU-0066,saida,-28,1110
2025-06-07,SKU-0069,saida,-2,712
2025-06-07,SKU-0071,saida,-33,794
2025-06-07,SKU-0072,saida,-12,334
2025-06-07,SKU-0074,saida,-1,484
2025-06-07,SKU-0077,saida,-24,80
2025-06-07,SKU-0080,saida,-22,214
2025-06-07,SKU-0081,saida,-12,591
2025-06-07,SKU-0090,saida,-3,589
2025-06-07,SKU-0092,saida,-21,390
2025-06-07,SKU-0095,saida,-22,845
2025-06-07,SKU-0097,saida,-9,402
2025-06-07,SKU-0099,saida,-44,1712
2025-06-07,SKU-0107,saida,-7,380
2025-06-07,SKU-0110,saida,-21,431
2025-06-07,SKU-0113,saida,-153,4449
2025-06-07,SKU-0114,saida,-8,548
2025-06-07,SKU-0115,saida,-4,239
2025-06-07,SKU-0116,saida,-27,368
2025-06-07,SKU-0118,saida,-3,697
2025-06-07,SKU-0121,saida,-15,122
2025-06-07,SKU-0122,saida,-4,331
2025-06-07,SKU-0124,saida,-10,706
2025-06-07,SKU-0125,saida,-36,362
2025-06-07,SKU-0128,saida,-6,491
2025-06-07,SKU-0133,saida,-6,151
2025-06-07,SKU-0135,saida,-10,407
2025-06-07,SKU-0140,saida,-37,1167
2025-06-07,SKU-0142,saida,-18,100
2025-06-07,SKU-0143,saida,-9,94
2025-06-07,SKU-0144,saida,-15,907
2025-06-07,SKU-0145,saida,-20,285
2025-06-07,SKU-0147,saida,-13,317
2025-06-07,SKU-0149,saida,-377,14168
2025-06-07,SKU-0150,saida,-21,623
2025-06-07,SKU-0156,saida,-19,393
2025-06-07,SKU-0158,saida,-22,806
2025-06-07,SKU-0160,saida,-10,174
2025-06-07,SKU-0165,saida,-13,1806
2025-06-07,SKU-0174,saida,-1,297
2025-06-07,SKU-0175,saida,-49,1743
2025-06-07,SKU-0178,saida,-15,145
2025-06-07,SKU-0180,saida,-3,482
2025-06-07,SKU-0188,saida,-13,475
2025-06-07,SKU-0195,saida,-61,2476
2025-06-07,SKU-0197,saida,-5,62
2025-06-07,SKU-0201,saida,-4,71
2025-06-07,SKU-0205,saida,-16,306
2025-06-07,SKU-0209,saida,-25,364
2025-06-07,SKU-0210,saida,-5,326
2025-06-07,SKU-0212,saida,-13,739
2025-06-07,SKU-0214,saida,-33,3539
2025-06-07,SKU-0215,saida,-3,297
2025-06-07,SKU-0218,saida,-20,709
2025-06-07,SKU-0228,saida,-16,272
2025-06-07,SKU-0229,saida,-6,280
2025-06-07,SKU-0232,saida,-7,86
2025-06-07,SKU-0233,saida,-10,503
2025-06-07,SKU-0235,saida,-2,521
2025-06-07,SKU-0237,saida,-14,736
2025-06-07,SKU-0240,saida,-7,308
2025-06-07,SKU-0243,saida,-12,557
2025-06-07,SKU-0247,saida,-18,430
2025-06-07,SKU-0248,ajuste,-3,141
2025-06-07,SKU-0250,saida,-15,253
2025-06-09,SKU-0001,entrada,90,611
2025-06-09,SKU-0001,saida,-6,605
2025-06-09,SKU-0002,entrada,108,450
2025-06-09,SKU-0004,entrada,42,193
2025-06-09,SKU-0004,saida,-2,191
2025-06-09,SKU-0005,saida,-5,19
2025-06-09,SKU-0006,entrada,42,266
2025-06-09,SKU-0006,saida,-13,253
2025-06-09,SKU-0008,entrada,78,342
2025-06-09,SKU-0008,saida,-6,336
2025-06-09,SKU-0009,entrada,48,172
2025-06-09,SKU-0010,entrada,120,927
2025-06-09,SKU-0010,saida,-5,922
2025-06-09,SKU-0011,entrada,36,221
2025-06-09,SKU-0012,entrada,42,377
2025-06-09,SKU-0013,entrada,102,846
2025-06-09,SKU-0013,saida,-36,810
2025-06-09,SKU-0015,entrada,84,279
2025-06-09,SKU-0015,saida,-45,234
2025-06-09,SKU-0017,entrada,72,362
2025-06-09,SKU-0017,saida,-19,343
2025-06-09,SKU-0018,entrada,84,439
2025-06-09,SKU-0018,saida,-12,427
2025-06-09,SKU-0019,entrada,72,488
2025-06-09,SKU-0020,entrada,72,596
2025-06-09,SKU-0021,entrada,72,243
2025-06-09,SKU-0021,saida,-16,227
2025-06-09,SKU-0024,entrada,114,839
2025-06-09,SKU-0024,saida,-11,828
2025-06-09,SKU-0025,entrada,96,514
2025-06-09,SKU-0025,saida,-19,495
2025-06-09,SKU-0026,entrada,78,555
2025-06-09,SKU-0026,saida,-9,546
2025-06-09,SKU-0027,entrada,198,1183
2025-06-09,SKU-0027,saida,-51,1132
2025-06-09,SKU-0028,entrada,60,308
2025-06-09,SKU-0029,entrada,54,334
2025-06-09,SKU-0029,saida,-9,325
2025-06-09,SKU-0030,entrada,48,358
2025-06-09,SKU-0032,entrada,42,294
2025-06-09,SKU-0032,saida,-4,290
2025-06-09,SKU-0033,entrada,102,449
2025-06-09,SKU-0033,saida,-11,438
2025-06-09,SKU-0035,entrada,114,695
2025-06-09,SKU-0035,saida,-9,686
2025-06-09,SKU-0036,entrada,84,552
2025-06-09,SKU-0036,saida,-25,527
2025-06-09,SKU-0037,entrada,96,482
2025-06-09,SKU-0037,saida,-27,455
2025-06-09,SKU-0038,entrada,66,401
2025-06-09,SKU-0038,saida,-7,394
2025-06-09,SKU-0039,entrada,84,540
2025-06-09,SKU-0040,entrada,42,299
2025-06-09,SKU-0041,entrada,42,375
2025-06-09,SKU-0043,entrada,54,394
2025-06-09,SKU-0045,entrada,102,428
2025-06-09,SKU-0045,saida,-25,403
2025-06-09,SKU-0046,entrada,48,177
2025-06-09,SKU-0047,entrada,54,286
2025-06-09,SKU-0048,entrada,78,433
2025-06-09,SKU-0051,entrada,228,1242
2025-06-09,SKU-0051,saida,-50,1192
2025-06-09,SKU-0052,entrada,60,504
2025-06-09,SKU-0052,saida,-7,497
2025-06-09,SKU-0053,entrada,48,235
2025-06-09,SKU-0053,saida,-4,231
2025-06-09,SKU-0055,saida,-24,148
2025-06-09,SKU-0056,entrada,120,981
2025-06-09,SKU-0056,saida,-22,959
2025-06-09,SKU-0057,entrada,66,419
2025-06-09,SKU-0057,saida,-2,417
2025-06-09,SKU-0059,entrada,96,630
2025-06-09,SKU-0059,saida,-21,609
2025-06-09,SKU-0061,entrada,36,235
2025-06-09,SKU-0061,saida,-2,233
2025-06-09,SKU-0064,entrada,54,215
2025-06-09,SKU-0065,entrada,48,274
2025-06-09,SKU-0066,entrada,240,1350
2025-06-09,SKU-0066,saida,-54,1296
2025-06-09,SKU-0068,entrada,36,91
2025-06-09,SKU-0068,saida,-27,64
2025-06-09,SKU-0069,entrada,126,838
2025-06-09,SKU-0069,saida,-18,820
2025-06-09,SKU-0070,entrada,36,182
2025-06-09,SKU-0071,entrada,180,974
2025-06-09,SKU-0071,saida,-43,931
2025-06-09,SKU-0074,entrada,114,598
2025-06-09,SKU-0074,saida,-48,550
2025-06-09,SKU-0076,entrada,36,289
2025-06-09,SKU-0076,saida,-17,272
2025-06-09,SKU-0077,saida,-11,69
2025-06-09,SKU-0078,entrada,60,341
2025-06-09,SKU-0078,saida,-20,321
2025-06-09,SKU-0079,entrada,102,841
2025-06-09,SKU-0079,saida,-9,832
